日期,hs300_close,hs300_ret,hs300_turnover_log,hs300_amplitude,hs300_turnover_rate,csi_close,csi_ret,csi_turnover_log,csi_amplitude,margin_total,douyin_search,turnover_heat_z,turnover_rate_heat_z,price_accel_z,amplitude_heat_z,margin_heat_z,search_heat_z,ma_spread,ma_spread_z,up_ratio,up_ratio_z,crowding_z,escape_index_raw,escape_index_0_100,escape_signal,escape_level
2011-01-26,2978.43,0.013536828135368273,24.669613707146606,1.46,0.13,,,,,,,-1.157434189566735,-0.7554296506137868,-0.46306772339687885,-0.3854232911294833,,,-0.01175224575746081,-1.4477217579892678,0.55,1.3489815189531897,-0.7508250324617893,28.885,32.89,0,相对安全
2011-01-27,3026.47,0.016129303022061947,25.29772967062337,3.42,0.25,,,,,,,0.20401627612155346,0.5620756328971626,-0.08970838129608763,2.911409480778722,,,0.004822431856410736,-0.987608284669536,0.55,1.3489815189531897,0.5009667056328477,64.592,48.74,0,相对安全
2011-01-28,3036.74,0.003393392301922704,25.083071373236596,1.19,0.19,,,,,,,-0.2427425423293175,-0.0879770555839038,0.2702168414953195,-0.6960170603109548,,,0.008849182090294283,-0.8635062832091533,0.55,1.0791852151625527,-0.1331228054591673,46.015,47.38,0,相对安全
2011-01-31,3076.51,0.013096280880154465,25.14295318704711,1.45,0.2,,,,,,,-0.05466967607970484,0.031371663231469574,1.70966035907655,-0.1650349730634222,,,0.022588665902057325,-0.49961366073550656,0.55,0.8993210126354607,0.13056019097656468,53.909,50.64,0,相对安全
2011-02-01,3077.28,0.0002502836005733311,24.91038248938311,0.79,0.15,,,,,,,-0.6479824567141758,-0.546016329100101,1.5174783695736271,-0.9734918178012709,,,0.02330286222227973,-0.5077666784230587,0.55,0.7708465822589662,-0.3687805338187943,39.114,44.88,0,相对安全
2011-02-09,3040.95,-0.011805880517860023,25.081874859235665,1.81,0.18,,,,,,,-0.19115346305331637,-0.13160795306860404,0.5105223794270115,0.27266647723521925,,,0.011790851174148242,-0.8602514084779267,0.55,0.6744907594765956,-0.07259849092490732,47.823,46.35,0,相对安全
2011-02-10,3104.16,0.020786267449316886,25.188797720224144,2.66,0.2,,,,,,,0.10164340889038817,0.13489815189531915,2.0253199012268803,1.2377253112044733,,,0.03324732980162248,-0.15319874247924606,0.6,1.011736139214893,0.3788778866496812,61.175,53.76,0,相对安全
2011-02-11,3120.96,0.00541209216019789,25.318400846875182,1.32,0.23,,,,,,,0.4806008621200887,0.5534283154679759,1.7900090357225837,-0.4305260166871885,,,0.039307696981345286,0.06462087315520201,0.6,1.011736139214893,0.5432847085247009,65.745,59.75,0,相对安全
2011-02-14,3219.14,0.031458269250487,25.77202753285436,3.34,0.37,,,,,,,1.7948808648421246,2.490427419605891,2.471325755163909,2.46834916233988,,,0.07233206457883146,1.3189528264860018,0.65,1.3489815189531909,2.073867906084504,92.334,76.04,1,强警戒
2011-02-15,3217.67,-0.00045664369987008513,25.718768731134446,1.37,0.33,,,,,,,1.640575617305094,1.9369991041379153,2.2928832761305196,-0.3300699461268444,,,0.07215828838531224,1.3123524568766247,0.6,1.011736139214893,1.5839125380935883,86.997,81.52,1,强警戒
2011-02-16,3248.53,0.009590790851765396,25.555966711959428,1.66,0.28,,,,,,,1.168893847211177,1.2452137098029457,1.749609235743756,0.13633323861760963,,,0.08263557556638235,1.7103009128658255,0.6,1.011736139214893,1.1913226651080497,80.684,81.1,1,强警戒
2011-02-17,3245.91,-0.0008065186407391067,25.571850122123568,1.43,0.27,,,,,,,1.1664777491883345,1.0791852151625525,1.1790455562074023,-0.23650974682945555,,,0.08163716221789952,1.6426097935610502,0.6,1.011736139214893,1.0589426117077374,78.087,79.59,1,强警戒
2011-02-18,3211.88,-0.01048396289484299,25.37477911546488,1.21,0.23,,,,,,,0.6051725944024756,0.5188390457512273,0.8915725402561663,-0.5865137038926916,,,0.07022864863224032,1.1823766496386008,0.6,1.011736139214893,0.5799449875703916,66.729,73.16,0,警惕
2011-02-21,3257.91,0.014331170529409576,25.405914360009273,2.13,0.24,,,,,,,0.6652967395775577,0.657196124618221,0.5685890941324226,0.9551794606252402,,,0.08552788258555433,1.763472349729646,0.65,1.3489815189531909,0.8034776246013852,72.396,72.78,0,警惕
2011-02-22,3163.58,-0.028954145449076263,25.717694571392112,3.29,0.33,,,,,,,1.4730809805553635,1.8548495885606369,-0.04019987271884974,2.512175164038576,,,0.05416401667552995,0.6006007579131669,0.6,1.011736139214893,1.4802832167162707,85.524,79.15,1,强警戒
2011-02-23,3174.74,0.003527649055816484,25.300565449055178,1.14,0.22,,,,,,,0.33036937144371586,0.3709699177121273,0.14985588592032445,-0.7358081012471949,,,0.057909634289009526,0.6930501291850097,0.6,1.011736139214893,0.33039503563230344,59.784,69.47,0,警惕
2011-02-24,3190.94,0.005102780070179058,25.276176804065752,1.19,0.2,,,,,,,0.2643782980832898,0.10117361392148937,-0.10804229500621743,-0.5375640639437528,,,0.06327436114911045,0.8674627803734465,0.65,1.1803588290840423,0.2307124864665296,56.878,63.17,0,警惕
2011-02-25,3197.62,0.0020934270152368484,25.20373296679166,1.69,0.19,,,,,,,0.06536768952090799,0.0,-0.1886519808027963,0.5154644828520318,,,0.06534190527958295,0.9439060742120561,0.65,1.1803588290840423,0.19842256092499097,55.925,59.55,0,相对安全
2011-02-28,3239.56,0.013116005028740219,25.416904404075392,1.96,0.23,,,,,,,0.6370930588938527,0.4496605063177303,-0.527840869791585,1.024414536949415,,,0.07905930754187862,1.3793474594980595,0.7,1.5176042088223396,0.6305209401097245,68.062,63.81,0,警惕
2011-03-01,3254.89,0.004732124115620628,25.543876024138168,1.17,0.27,,,,,,,0.9573764406053986,0.8647317429187121,-0.42778667664991304,-0.5914765121563991,,,0.0838138764630858,1.365892149281519,0.75,1.6862268986914886,0.7959569126276608,72.215,68.01,0,警惕
2011-03-02,3243.3,-0.0035607962173835883,25.45587898385689,1.68,0.25,,,,,,,0.6886291932128668,0.588017585184724,-0.6111553009139946,0.2594195228756135,,,0.07963838555363756,1.092490678181285,0.7,1.3489815189531906,0.6052121650774319,67.398,67.7,0,警惕
2011-03-03,3221.72,-0.006653716893287864,25.600124357465177,1.56,0.31,,,,,,,1.0499823786988707,1.383570788669939,-0.6623340155725462,0.12682732229474472,,,0.07209384531539209,0.8289466974589061,0.65,1.0117361392148934,0.9623529985885748,76.039,71.87,0,警惕
2011-03-04,3270.67,0.015193747439256056,25.399842876076487,1.74,0.24,,,,,,,0.5009932550842423,0.4259941638799546,-0.24983055049338593,0.3188501772071179,,,0.08795887386591672,1.191812162270754,0.65,1.0117361392148934,0.493393215930026,64.384,68.13,0,警惕
2011-03-07,3334.51,0.019518936487019634,25.861454195475527,1.53,0.36,,,,,,,1.7011982995529031,2.1299708193997744,-0.12705164545665074,-0.19621549366591814,,,0.10838787668953453,1.6515343518486298,0.65,1.0117361392148934,1.5354177819074528,86.324,77.23,1,强警戒
2011-03-08,3337.46,0.0008846877052399726,25.561975952570293,0.93,0.26,,,,,,,0.8452096536544027,0.7099902731332582,0.405143349274303,-1.667831696160307,,,0.10844610350785455,1.609239745755008,0.65,1.0117361392148934,0.6524490837158715,68.631,72.93,0,警惕
2011-03-09,3338.86,0.00041948068291453033,25.455368981158784,0.98,0.24,,,,,,,0.5311369491214449,0.4375075196604937,0.14230909198472125,-1.3028624926641919,,,0.10802671415418974,1.5505432984497418,0.7,1.3489815189531906,0.4701566971880825,63.742,68.34,0,警惕
2011-03-10,3280.26,-0.017550900606793873,25.493548948308003,1.53,0.24,,,,,,,0.5816490759658444,0.3747170885981081,-0.21705739257758036,0.0,,,0.087714538417337,1.0031984008414396,0.65,1.0117361392148934,0.4699791407356082,63.737,66.04,0,警惕
2011-03-11,3247.38,-0.01002359569058553,25.331492119201485,1.54,0.2,,,,,,,0.030232674777957626,-0.22483025315886504,-0.4070747948675593,0.013489815189531617,,,0.07604597687742776,0.6838061324459173,0.6,0.5058680696074462,-0.012635619252085811,49.621,57.83,0,相对安全
2011-03-14,3262.92,0.004785396227112271,25.267992444813668,1.04,0.19,,,,,,,-0.15401435322310447,-0.3854232911294831,-0.7054103188561166,-1.3220018885741265,,,0.08052215037789812,0.718412275519096,0.6,0.33724537973829727,-0.26206734099541334,42.202,50.02,0,相对安全
2011-03-15,3203.96,-0.01806970443651701,25.58774420044483,3.15,0.29,,,,,,,0.7668273622742139,1.124151265794325,-1.4237528660990215,3.0,,,0.06040759776966764,0.2675747345482231,0.6,0.33724537973829727,0.8311400277521566,73.054,61.53,0,警惕
2011-03-16,3248.2,0.013807912708023728,25.440210784580835,1.5,0.24,,,,,,,0.3402787062812281,0.37471708859810815,-0.7653287113685593,-0.07358081012471951,,,0.07410137136740746,0.5745001400325461,0.6,0.33724537973829727,0.26055821233387466,57.754,59.64,0,相对安全
2011-03-17,3197.1,-0.01573178991441415,25.487964168788196,1.7,0.26,,,,,,,0.46625346189051625,0.6744907594765952,-0.9699619275110947,0.40469445568595647,,,0.05646016418866706,0.1790989288235683,0.6,0.33724537973829727,0.40391413882659183,61.886,60.76,0,警惕
2011-03-18,3215.69,0.005814644521597634,25.187393061163245,1.09,0.19,,,,,,,-0.40119846992570213,-0.37471708859810865,-1.146387735234881,-1.091448683516672,,,0.06180747818965626,0.29895095546117056,0.65,0.6744907594765953,-0.36742660688806006,39.152,49.96,0,相对安全
2011-03-21,3207.11,-0.0026681676405374555,25.155340643047627,1.31,0.18,,,,,,,-0.5320994305950725,-0.5395926075812765,-1.7588847909681025,-0.5935518683394038,,,0.05813395420713685,0.21661442274112833,0.6,0.33724537973829727,-0.5112169319792732,35.127,42.54,0,相对安全
2011-03-22,3222.96,0.004942144173414764,25.10541487406631,1.62,0.17,,,,,,,-0.5862395717280892,-0.6166772658071729,-1.3676939885354134,0.26683150924348853,,,0.06256729731351429,0.26611868135347405,0.65,0.6744907594765953,-0.44105980186701177,37.069,39.81,0,相对安全
2011-03-23,3264.93,0.013022190781145193,25.3137326934238,1.56,0.22,,,,,,,0.043223949790989404,0.1541693164517929,-0.8695849427717643,0.08759620252942768,,,0.07571010002736944,0.5606949004912176,0.65,0.505868069607447,0.09082432579073138,52.722,46.26,0,相对安全
2011-03-24,3251.36,-0.004156291252798594,25.20127181230471,0.72,0.19,,,,,,,-0.2634282292736237,-0.31740741622428037,-0.3830026283198883,-2.8556362024593533,,,0.07046776401772314,0.443195798146534,0.6,0.0,-0.4071158042944448,38.024,42.14,0,相对安全
2011-03-25,3294.48,0.013262142611091932,25.52746200536921,1.52,0.26,,,,,,,0.6724391328208115,0.7935185405607,0.3180411425062,-0.045728187083159046,,,0.0838071063635244,0.6742228626339055,0.6,0.0,0.5911660132117502,67.027,54.59,0,相对安全
2011-03-28,3290.57,-0.0011868337340035229,25.657956171293765,1.25,0.3,,,,,,,1.0034400709608053,1.34898151895319,0.12874130098213743,-1.2575251447868723,,,0.08175463279386519,0.5800160066645789,0.55,-0.33724537973829727,0.776863909477966,71.753,63.17,0,警惕
2011-03-29,3257.98,-0.00990405917515813,25.61292357377612,1.61,0.32,,,,,,,0.8254697607018007,1.6663889351774703,0.4246640065899626,0.4232098882990403,,,0.0703236347717302,0.2946046243759795,0.5,-0.6744907594765953,0.9233772313703388,75.177,69.17,0,警惕
2011-03-30,3256.08,-0.0005831834449566697,25.360631446446895,1.29,0.24,,,,,,,0.01955377506922538,0.24526936708239805,-0.09343295944120503,-1.074612396454236,,,0.06885174512431691,0.25857230036433965,0.5,-0.6744907594765953,-0.018560578874969952,49.443,59.31,0,相对安全
2011-03-31,3223.29,-0.010070391390874955,25.184165718775983,1.68,0.2,,,,,,,-0.538070415021836,-0.5058680696074462,0.023349243925963874,0.6534129232429521,,,0.057256558812583735,-0.01913989582127717,0.5,-0.6744907594765953,-0.3740400650910977,38.963,49.14,0,相对安全
2011-04-01,3272.73,0.015338365458894554,25.185852928400166,1.61,0.19,,,,,,,-0.5511416250762645,-0.6744907594765952,0.5364894213609099,0.35832321597194217,,,0.07256688955044899,0.3355248409180995,0.5,-0.6744907594765953,-0.39802251457071014,38.281,43.71,0,相对安全
2011-04-06,3311.07,0.011714990237508216,25.686320870867117,1.42,0.32,,,,,,,1.0123784676920582,1.34898151895319,1.0523585973169178,-0.37940105220558534,,,0.08411054792869788,0.5804764841824691,0.5,-0.6744907594765953,0.8846959430745318,74.3,59.0,0,相对安全
2011-04-07,3324.42,0.004031929255497335,25.447805229201347,0.85,0.26,,,,,,,0.24467857198980764,0.3372453797382974,0.9575266941852622,-2.782274382840957,,,0.0874489991483054,0.637471852633201,0.5,-0.6744907594765953,0.07484665451010256,52.244,55.62,0,相对安全
2011-04-08,3353.36,0.008705277913139797,25.399167667066436,1.2,0.22,,,,,,,0.07530780632095925,-0.2529340348037234,0.6513132024468248,-1.3068258464859042,,,0.09573696901632323,0.8207898740860564,0.5,-0.6744907594765953,-0.0998103337031028,47.009,51.32,0,相对安全
2011-04-11,3333.43,-0.005943292697473623,25.678912495882447,1.47,0.32,,,,,,,0.9340837960564129,1.34898151895319,0.5893836195038114,-0.06323350870093042,,,0.08809744752961368,0.5950129548857036,0.5,-0.6744907594765953,0.8472856343757145,73.434,62.38,0,警惕
2011-04-12,3326.77,-0.00199794205968018,25.534340276419268,1.28,0.31,,,,,,,0.46523854344466836,1.180358829084041,0.07056024013961659,-0.6744907594765952,,,0.08495906491261196,0.44676630399124184,0.5,-0.6744907594765953,0.5283094205586583,65.339,63.86,0,警惕
2011-04-13,3372.03,0.013604787827231846,25.408219322019924,2.27,0.26,,,,,,,0.030282640593477964,0.29508970727101014,0.5999881770081451,3.0,,,0.0986054090783095,0.6983901690675445,0.5,-0.6744907594765953,0.37505352328010966,61.065,62.46,0,警惕
2011-04-14,3353.56,-0.005477412715782504,25.400675081752155,0.93,0.27,,,,,,,-0.011146179969289054,0.37940105220558484,0.7379732854204046,-2.1052287341239198,,,0.09153047557312588,0.5107073612099127,0.5,-0.6744907594765953,0.022159679586520084,50.665,56.56,0,相对安全
2011-04-15,3358.94,0.0016042653180501354,25.31772458611706,1.63,0.24,,,,,,,-0.3186383354775574,-0.1305465986083736,0.7101320556500664,0.713033088589544,,,0.09218629981124238,0.5235929813358643,0.5,-0.6744907594765953,-0.06954695030934113,47.915,52.24,0,相对安全
2011-04-18,3359.44,0.00014885648448625943,25.397758965617964,1.11,0.26,,,,,,,-0.06300240231198304,0.1860664164073367,0.9702456360651739,-0.8493587341557121,,,0.0911722265447823,0.4779587842992739,0.55,-0.33724537973829727,0.06263716978194334,51.878,52.06,0,相对安全
2011-04-19,3295.81,-0.01894065677612944,25.371198370973115,1.31,0.26,,,,,,,-0.16428847671827532,0.1998491139189913,-0.34277427003210786,-0.21198281012121548,,,0.06960984705320095,-0.04049424309761515,0.5,-0.6744907594765953,-0.07799563548028242,47.662,49.86,0,相对安全
2011-04-20,3295.76,-1.5170777441619876e-05,25.263013253588692,0.91,0.22,,,,,,,-0.5800407557491505,-0.5995473417569733,-0.8065375795835005,-1.7536759746391481,,,0.06870565651062943,-0.06549224723198416,0.5,-0.6744907594765953,-0.6570097891758462,31.251,40.56,0,相对安全
2011-04-21,3317.37,0.006556909483700135,25.295283838485467,0.86,0.22,,,,,,,-0.4636833760962394,-0.6475111290975314,-0.7071124233370213,-1.413218734141438,,,0.07473922540613986,0.06769355293781247,0.5,-0.6744907594765953,-0.5916500635704354,32.96,36.76,0,相对安全
2011-04-22,3299.94,-0.005254162182692812,25.14845173209722,1.02,0.2,,,,,,,-1.0304883873333408,-1.079185215162552,-1.255617107756362,-0.7295512296379506,,,0.06815380548607641,-0.10473712350177215,0.45,-1.011736139214893,-0.975000686613603,23.685,30.22,0,相对安全
2011-04-25,3249.57,-0.01526391388934345,25.312874362178174,1.36,0.23,,,,,,,-0.4007992196739404,-0.4316740860650207,-1.5587596670294457,0.19271164556474168,,,0.05097653571992411,-0.5617176739952819,0.45,-1.011736139214893,-0.5072763116692632,35.235,32.73,0,相对安全
2011-04-26,3230.96,-0.005726911560606562,25.06312658455897,1.28,0.18,,,,,,,-1.359862680182812,-1.398943797432938,-1.5283377948702601,-0.016059303797062163,,,0.044089545472399516,-0.7446316175153815,0.4,-1.34898151895319,-1.245145901658189,18.33,25.53,0,相对安全
2011-04-27,3209.5,-0.006641988758758988,25.042236145675187,2.09,0.19,,,,,,,-1.4128291547057301,-1.1163984984440192,-2.138100810930185,2.5373699999357626,,,0.0361209787057688,-0.9562715239333597,0.4,-1.3489815189531897,-1.0394372942592658,22.316,23.92,0,相对安全
2011-04-28,3161.78,-0.014868359557563382,25.094684280143767,2.39,0.2,,,,,,,-1.1896320327567647,-0.9303320820366825,-2.2524445259884893,3.0,,,0.01973008620769723,-1.3916028772359015,0.4,-1.3489815189531897,-0.8994892497246297,25.362,24.64,0,相对安全
2011-04-29,3192.72,0.009785627083478188,24.87360966260591,1.47,0.16,,,,,,,-2.037983575314629,-1.674597747666029,-1.9476700368590705,0.4138920569515471,,,0.028603003207489985,-1.1559440218248638,0.45,-1.0117361392148922,-1.590311768275041,12.916,18.78,0,相对安全
2011-05-03,3211.13,0.005766243203287669,24.88758703746928,1.48,0.17,,,,,,,-1.8800924726615555,-1.488531331258692,-1.6087355882231928,0.4445507278368469,,,0.03340714606063511,-1.0283491388760277,0.5,-0.6744907594765949,-1.407867412738586,15.585,17.18,0,相对安全
2011-05-04,3129.03,-0.025567323652421425,25.148922383907074,2.26,0.2,,,,,,,-0.8731836869220297,-0.8703106573891547,-1.4762825181347339,2.3996305865994247,,,0.0059879338546608984,-1.7565854297015988,0.45,-1.0117361392148922,-0.7544603730005517,28.795,22.99,0,相对安全
2011-05-05,3126.12,-0.0009300006711345787,24.866549337952993,0.99,0.16,,,,,,,-1.8103555051771278,-1.517604208822339,-1.2890476298573883,-0.7218234443521455,,,0.0041432327391319745,-1.7925120830022672,0.4,-1.3489815189531897,-1.5565830890115948,13.378,18.18,0,相对安全
2011-05-06,3121.4,-0.00150985886658217,24.96814558982735,1.85,0.17,,,,,,,-1.4427001551068932,-1.34898151895319,-1.131619355871044,1.2188166355454266,,,0.0017568454293745983,-1.822906078509152,0.35,-1.3489815189531904,-1.2173641920063125,18.834,18.51,0,相对安全
2011-05-09,3129.76,0.0026782853847633348,24.771346759518867,1.02,0.14,,,,,,,-2.052871301532172,-1.8548495885606362,-0.6681847906832872,-0.7454897867899208,,,0.0035479583607886944,-1.7765075169784177,0.35,-1.1241512657943256,-1.703781272193571,11.461,14.98,0,相对安全
2011-05-10,3153.22,0.007495782424211228,24.72934778190416,1.01,0.12,,,,,,,-2.085005731945191,-2.125667848047452,-0.05753450334320345,-0.6516266659350156,,,0.010250588743088596,-1.5321275865142336,0.4,-0.8993210126354603,-1.7281412620279377,11.167,13.08,0,相对安全
2011-05-11,3145.08,-0.002581488129594467,24.809371880964857,1.18,0.14,,,,,,,-1.7557428850944174,-1.657320151856777,0.023897849778826,-0.26293707572816427,,,0.006886383429421494,-1.541233894711821,0.4,-0.7869058860560276,-1.4023210136766544,15.673,14.37,0,相对安全
2011-05-12,3101.6,-0.013824767573479835,24.845599691230685,1.31,0.15,,,,,,,-1.6353228104408897,-1.4260661771790877,-0.09462895453893874,0.03679040506236004,,,-0.0077753323881457614,-1.8676362548779797,0.35,-0.8993210126354607,-1.2951243396492789,17.449,15.91,0,相对安全
2011-05-13,3128.09,0.00854075315965952,24.779513938237468,1.56,0.14,,,,,,,-1.8195574356147088,-1.5416931645179321,0.39990707397784214,0.6485488071890338,,,-5.988919109101154e-05,-1.6644553668311537,0.4,-0.6131734177059956,-1.2882447074309629,17.568,16.74,0,相对安全
2011-05-16,3100.46,-0.008832866062037925,24.71666094385245,1.24,0.14,,,,,,,-1.9848984091628092,-1.4646085062920353,0.00810911566108594,-0.14268073758158728,,,-0.009670901617240601,-1.8886831830648296,0.35,-0.735808101247195,-1.4290426773933391,15.254,16.0,0,相对安全
2011-05-17,3116.03,0.005021835469575464,24.904062426783387,1.91,0.16,,,,,,,-1.370843236829208,-1.0791852151625527,0.000369703608113275,1.471616202494389,,,-0.005491621754507903,-1.7815198075540228,0.35,-0.735808101247195,-0.9496774473326801,24.239,20.12,0,相对安全
2011-05-18,3139.38,0.007493509369293605,24.630420494657056,1.26,0.12,,,,,,,-2.1066176677631367,-1.5312763188117302,0.688368197708545,-0.08584427847883919,,,0.0012307045230854907,-1.6064462681144664,0.4,-0.5995473417569734,-1.4137814016797194,15.492,17.8,0,相对安全
2011-05-19,3120.64,-0.005969331524058985,24.679299596863448,1.16,0.13,,,,,,,-1.9080351783930716,-1.277982491639865,0.5826134616290216,-0.35361651467704985,,,-0.005347329051084371,-1.7511665250844644,0.4,-0.6744907594765953,-1.2947677634124124,17.455,17.63,0,相对安全
2011-05-20,3121.6,0.00030762920426585794,24.614413019361407,0.65,0.12,,,,,,,-2.0404285170418444,-1.4199805462665165,0.6205846793414044,-1.6895011256792378,,,-0.005634446140281857,-1.7162381051743187,0.4,-0.6744907594765953,-1.4829779019664682,14.436,16.03,0,相对安全
2011-05-23,3022.98,-0.03159277293695539,24.92760655130666,3.01,0.17,,,,,,,-1.0127723758360947,-0.6744907594765953,-0.052365427028267304,3.0,,,-0.03741975074897397,-2.381245505301488,0.4,-0.6744907594765953,-0.6103155263121287,32.467,24.25,0,相对安全
2011-05-24,3026.22,0.0010717900879264608,24.693023502096285,0.99,0.13,,,,,,,-1.561278024788373,-1.1466342911102123,-0.14235389946553775,-0.6973548530181747,,,-0.036745610755172575,-2.314671144968736,0.45,-0.33724537973829766,-1.2165133469059766,18.85,21.55,0,相对安全
2011-05-25,2990.34,-0.011856375280052234,24.6069798548699,1.42,0.12,,,,,,,-1.7037960490734392,-1.2815324430055315,-0.2812370525836,0.12575251447868713,,,-0.04843783747877428,-2.5173018726634218,0.45,-0.33724537973829766,-1.2811910179215347,17.691,19.62,0,相对安全
2011-05-26,2978.38,-0.003999545202217791,24.601659302445153,1.46,0.11,,,,,,,-1.6363290673951423,-1.3152569809793613,-0.08146625824771753,0.23953877439355714,,,-0.05251901317207519,-2.59745343636594,0.45,-0.33724537973829766,-1.252468324416494,18.198,18.91,0,相对安全
2011-05-27,2963.31,-0.0050597976080957174,24.674893984510163,1.16,0.13,,,,,,,-1.3943256497367618,-0.9780116012410635,-0.6191794307956702,-0.42689288574468126,,,-0.05746238036622486,-2.6377028415495567,0.45,-0.33724537973829766,-1.1344790566226666,20.402,19.66,0,相对安全
2011-05-30,2954.51,-0.0029696521794884134,24.483541352701252,1.36,0.11,,,,,,,-1.8255848190589015,-1.214083367057872,-0.4933049150458846,0.2561357314468081,,,-0.06037575015639551,-2.63212359842521,0.4,-0.6744907594765953,-1.3387231765774819,16.708,18.18,0,相对安全
2011-05-31,3001.56,0.015924806482292997,24.646295767409704,1.88,0.12,,,,,,,-1.3739464675069557,-1.079185215162553,-0.07971083358494935,1.5002691659385945,,,-0.04561381909574902,-2.2193279867621825,0.4,-0.6744907594765953,-0.981351344802334,23.548,20.86,0,相对安全
2011-06-01,3004.17,0.0008695478351257169,24.6163114349276,0.69,0.12,,,,,,,-1.3435957462860697,-0.9810774683295933,-0.5793955029761834,-1.4120180385304426,,,-0.04491588439138461,-2.1666176064905254,0.45,-0.33724537973829766,-1.1513316143438403,20.075,20.47,0,相对安全
2011-06-02,2955.71,-0.016130911366533884,24.8463330429464,2.05,0.16,,,,,,,-0.7953869912956252,-0.5395926075812765,-1.3210379271048902,1.9289174990639073,,,-0.06045628795377256,-2.4570248776168593,0.45,-0.33724537973829766,-0.6329491914129034,31.875,26.17,0,相对安全
2011-06-03,2986.35,0.010366375591651433,24.620657504178435,1.44,0.12,,,,,,,-1.2735685987617622,-0.9810774683295933,-0.6856924223502375,0.5162768776240602,,,-0.05088243921957725,-2.2405278653414467,0.5,0.0,-0.9773695532517429,23.634,24.9,0,相对安全
2011-06-07,3004.26,0.005997287658847883,24.6324675647108,1.08,0.11,,,,,,,-1.1202804824137007,-0.9079683300646476,2.4020343260848662,-0.7681700316261229,,,-0.04542304792125562,-2.0616986607138146,0.5,0.0,-0.7549341734747724,28.784,26.84,0,相对安全
2011-06-08,3008.65,0.0014612583464812534,24.657504010016304,1.56,0.13,,,,,,,-1.0069151199271074,-0.636312037242071,2.0971123678891956,0.8431134493457446,,,-0.04419670159625011,-1.9075692967645448,0.5,0.0,-0.5131056618125355,35.075,30.96,0,相对安全
2011-06-09,2951.89,-0.018865604174629902,24.737507474284733,1.73,0.14,,,,,,,-0.7501469610154138,-0.5090496297936568,1.2793008190068238,1.0666365498699635,,,-0.06227862998694689,-2.0068514091372767,0.5,0.0,-0.4254926424504174,37.505,34.23,0,相对安全
2011-06-10,2961.93,0.0034012107497229938,24.653973058874634,1.29,0.13,,,,,,,-0.81287187569536,-0.5599545927730226,1.2802213975363574,-0.3137166323146956,,,-0.059282424509441545,-1.697807365397041,0.55,0.337245379738298,-0.518442111627071,34.93,34.58,0,相对安全
2011-06-13,2950.35,-0.003909612988828193,24.573227962563227,1.21,0.12,,,,,,,-0.8814370371159419,-0.6607256419362566,1.3360910579395722,-0.4309246518878257,,,-0.0631092540646313,-1.5437187096002354,0.5,0.0,-0.5963832642006772,32.835,33.71,0,相对安全
2011-06-14,2993.56,0.014645719999322182,24.915325433611727,1.93,0.17,,,,,,,-0.13980542024621018,-0.0550604701613546,1.8329823714784081,1.694069814499354,,,-0.04965515014758781,-1.0382099071068187,0.55,0.337245379738298,0.13226844332652982,53.96,43.83,0,相对安全
2011-06-15,2963.12,-0.010168495036010694,24.720873721301114,1.2,0.13,,,,,,,-0.4330190317238815,-0.4404837612908377,0.4342673539879087,-0.4683963607476366,,,-0.059479318619568344,-0.8791188184160131,0.5,0.0,-0.3771972707320955,38.873,41.35,0,相对安全
2011-06-16,2917.58,-0.015368935446421372,24.574841896562805,1.06,0.12,,,,,,,-0.6674721178374688,-0.5506047016135472,0.12864546873516614,-0.831349075633943,,,-0.07392750652541835,-0.8754704638137373,0.45,-0.33724537973829766,-0.5718431105504209,33.488,37.42,0,相对安全
2011-06-17,2892.16,-0.008712700251578442,24.66770097124791,1.48,0.12,,,,,,,-0.4650535291139664,-0.5506047016135472,0.5928591083790343,0.2823449690832253,,,-0.08192305718707737,-0.9072787279871046,0.45,-0.16862268986914863,-0.3770706067165402,38.877,38.15,0,相对安全
2011-06-20,2874.9,-0.005967857933171006,24.539145646210425,1.16,0.12,,,,,,,-0.6677518984816363,-0.49554423145219245,-0.12258549419087372,-0.7215482543237999,,,-0.08731153021988847,-0.9291240705791346,0.4,-0.33724537973829766,-0.5662131320358036,33.638,35.89,0,相对安全
2011-06-21,2909.07,0.011885630804549852,24.638497267190658,1.13,0.13,,,,,,,-0.4288987905668106,-0.3303628209681282,0.16353357207854013,-0.6576284904896808,,,-0.07639572884100998,-0.7960121693288422,0.45,0.0,-0.3633153675296198,39.27,37.58,0,相对安全
2011-06-22,2908.58,-0.00016843871065330696,24.490582689506542,0.92,0.11,,,,,,,-0.6886983728688212,-0.550604701613547,-0.051019095846472864,-1.3658437879401046,,,-0.07656632513683215,-0.7824425763249884,0.4,-0.33724537973829766,-0.6237904437329789,32.114,34.85,0,相对安全
2011-06-23,2957.63,0.016863899222300915,24.735620689186337,2.68,0.14,,,,,,,-0.2132438596690173,-0.2202418806454187,2.085024202411362,3.0,,,-0.06108520668495088,-0.618091977355846,0.45,0.0,0.16425025167738116,54.912,44.88,0,相对安全
2011-06-24,3027.47,0.02361350135074347,25.376968279658193,3.51,0.26,,,,,,,0.99035706735089,1.101209403227094,2.4131031052796414,3.0,,,-0.039090518332088986,-0.3918787251342203,0.5,0.33724537973829766,1.129735865198117,79.506,62.19,0,警惕
