日期,hs300_close,hs300_ret,hs300_turnover_log,hs300_amplitude,hs300_turnover_rate,csi_close,csi_ret,csi_turnover_log,csi_amplitude,margin_total,douyin_search,turnover_heat_z,turnover_rate_heat_z,price_accel_z,amplitude_heat_z,margin_heat_z,search_heat_z,crowding_z,escape_index_0_100,escape_signal,escape_level
2015-04-09,4262.14,-0.007835560314725987,27.200882840452216,2.78,1.33,5660.24,-0.008037013021152895,27.63102111592955,3.42,16324.14,,1.711,1.85,-1.74,2.098,1.944,,1.181,76.51,1,强警戒
2015-04-10,4344.42,0.019304856245923263,26.956409664796315,2.83,1.06,5787.21,0.02243191101437403,27.63102111592955,3.19,16525.85,,1.282,0.834,1.01,1.705,1.955,,1.313,78.81,1,强警戒
2015-04-13,4421.07,0.017643321778280985,27.117722670475942,1.62,1.32,5901.75,0.01979192045908129,27.63102111592955,1.89,16841.56,,1.489,1.741,0.746,-0.549,1.99,,1.411,80.39,1,强警戒
2015-04-14,4438.18,0.0038701038436397273,27.123734957388677,2.0,1.32,5915.94,0.0024043715846993052,27.63102111592955,1.89,17124.839999999997,,1.443,1.67,-0.637,-0.166,2.014,,1.152,75.98,1,强警戒
2015-04-15,4380.51,-0.012994065134807498,27.11488621559232,2.17,1.43,5764.91,-0.0255293326166256,27.63102111592955,2.49,17356.97,,1.379,1.957,-2.289,0.473,2.026,,0.941,71.93,0,警惕
2015-04-16,4513.55,0.030370892886901313,27.05960090636639,4.07,1.28,5885.23,0.020871097727457988,27.63102111592955,4.18,17524.859999999997,,1.253,1.389,1.444,2.845,2.022,,1.614,83.4,1,强警戒
2015-04-17,4596.14,0.0182982353136667,27.321711662096327,1.69,1.68,5958.14,0.012388640715826016,27.63102111592955,1.34,17392.030000000002,,1.58,2.55,0.537,-1.036,1.953,,1.557,82.59,1,强警戒
2015-04-20,4521.92,-0.01614833316652675,27.568363389391706,3.89,2.08,5852.96,-0.01765316021442942,27.63102111592955,3.36,17327.97,,1.852,3.0,-1.828,1.844,1.902,,1.461,81.17,1,强警戒
2015-04-21,4619.16,0.021504139834406466,27.253217420673106,2.55,1.49,6023.42,0.02912372543123487,27.63102111592955,2.93,17403.33,,1.354,1.621,1.32,0.547,1.884,,1.496,81.7,1,强警戒
2015-04-22,4739.81,0.02611946760882944,27.369558689707173,2.35,1.57,6188.01,0.027325008051904076,27.63102111592955,2.14,17637.33,,1.465,1.767,1.28,-0.112,1.899,,1.516,81.99,1,强警戒
2015-04-23,4740.89,0.00022785723478357944,27.34634550118493,1.86,1.51,6224.56,0.005906583861370551,28.10415240829335,1.84,17786.039999999997,,1.989,1.548,-0.433,-0.708,1.896,,1.233,77.43,1,强警戒
2015-04-24,4702.64,-0.008068105355745425,27.30428367850691,2.36,1.46,6205.16,-0.0031166861593431294,28.04653195908925,2.21,17890.99,,1.772,1.364,-1.03,-0.069,1.884,,1.058,74.22,0,警惕
2015-04-27,4807.59,0.022317251586343012,27.36433103160678,1.6,1.56,6300.93,0.015433929181519979,28.080865034484056,1.66,18157.32,,1.809,1.565,0.664,-1.051,1.906,,1.379,79.88,1,强警戒
2015-04-28,4741.86,-0.013672130942946614,27.480604975153412,2.82,1.85,6167.86,-0.0211191046401088,28.12027214008359,3.18,18226.29,,1.907,2.184,-1.661,0.893,1.886,,1.239,77.54,1,强警戒
2015-04-29,4774.33,0.006847523967388414,27.122985514105785,2.15,1.2,6257.59,0.014547995577072204,27.84532843477606,2.53,18341.699999999997,,1.095,0.543,0.168,-0.064,1.877,,0.906,71.22,0,警惕
2015-04-30,4749.89,-0.005119042881409408,27.140833416197342,1.45,1.21,6258.61,0.0001630020503100571,27.87755924764173,1.2,18394.8,,1.118,0.546,-0.66,-1.394,1.855,,0.669,66.13,0,警惕
2015-05-04,4787.74,0.007968605588760891,27.060893677511753,2.03,1.15,6307.57,0.007822823278651247,27.795381227465192,1.9,18671.2,,0.891,0.377,0.045,-0.526,1.878,,0.762,68.18,0,警惕
2015-05-05,4596.84,-0.039872674790193186,27.2155363055507,4.43,1.4,6086.06,-0.03511811997330183,27.8942789535214,3.98,18784.3,,1.161,0.974,-2.421,2.134,1.867,,0.68,66.37,0,警惕
