日期,hs300_close,hs300_pe_ttm,hs300_ret,hs300_turnover_log,hs300_amplitude,hs300_turnover_rate,csi_close,csi_ret,csi_turnover_log,csi_turnover_amt,csi_amplitude,shanghai_close,shanghai_ret,shanghai_amplitude,margin_total,douyin_search,turnover_heat_z,turnover_rate_heat_z,price_accel_z,amplitude_heat_z,margin_heat_z,search_heat_z,pe_valuation_z,ma_spread,ma_spread_z,up_ratio,up_ratio_z,crowding_z,escape_index_raw,escape_index_0_100,escape_signal,escape_level
2011-09-28,2610.59,11.21,-0.010345428905029763,24.312212230004935,2.18,0.1,3039.79,-0.013340301016913969,25.205393021090153,88422563840.0,2.38,2392.06,-0.00951947164654987,1.94,,,-0.561077912669997,-0.4150712366009815,-0.608033877015503,1.8375889982590705,,,-1.0196526974247118,-0.14810549174172138,-1.544848855684289,0.35,-0.6744907594765956,-0.4999148618065252,35.437,35.15,0,相对安全
2011-09-29,2588.19,11.15,-0.008580435840174094,24.35315360784087,1.45,0.11,2981.47,-0.019185535842936585,25.224204626037654,90101678080.0,1.41,2365.34,-0.011170288370693005,1.21,,,-0.37868209961463545,-0.10376780915024524,-0.8831898418992012,-0.010621901724041113,,,-1.0362418588498554,-0.1546100055241919,-1.569670246262236,0.3,-1.0117361392148934,-0.7236193215007275,29.56,34.14,0,相对安全
2011-09-30,2581.35,11.13,-0.0026427735212639636,24.20070419636374,1.37,0.1,2972.77,-0.002918023659469915,24.984502166673064,70897582080.0,1.52,2359.22,-0.00258736587551911,1.24,,,-0.8911482621964637,-0.22483025315886465,-0.9270473418087417,0.0053109508620207925,,,-1.0186186979850618,-0.15609714865386237,-1.4708110742812421,0.3,-1.0117361392148934,-0.8042934287773107,27.585,32.95,0,相对安全
2011-10-10,2557.08,11.07,-0.00940205706316466,24.06080971536266,1.67,0.09,2950.19,-0.007595609482065502,24.837117411549418,61181911040.0,1.54,2344.79,-0.006116428311051858,1.25,,,-1.1913693630651623,-0.4496605063177299,-0.6082587399202938,0.3292789534452665,,,-1.0407300858892259,-0.1632041654308335,-1.4405259603731637,0.3,-1.0117361392148934,-0.8075281640670766,27.507,31.96,0,相对安全
2011-10-11,2551.99,11.1,-0.001990551723059175,24.582096740687636,4.26,0.14,2943.76,-0.002179520641043431,25.293512841500398,96567959552.0,4.14,2348.52,0.001590760793077406,3.79,,,0.16016537745030002,0.6744907594765955,-0.7756966413973077,3.0,,,-0.9989673831891676,-0.16389980413817495,-1.3035605667831855,0.3,-1.0117361392148934,-0.12301269913118852,46.316,34.57,0,相对安全
2011-10-12,2644.76,11.42,0.03635202332297549,24.86358440802565,4.85,0.2,3049.38,0.03587928363725301,25.58983261986274,129874264064.0,4.82,2420.0,0.030436189600258956,4.39,,,0.9554079222168764,1.764052755554172,-0.6339687475211248,3.0,,,-0.786043995709857,-0.13261822777167354,-0.6636127725714069,0.35,-0.6744907594765956,0.33590183249705513,59.943,39.18,0,相对安全
2011-10-13,2662.6,11.49,0.006745413572498027,24.75982314844032,1.64,0.18,3079.31,0.009815109956778034,25.59983841143753,131180281856.0,1.76,2438.79,0.007764462809917383,1.38,,,0.7638244993560999,1.2526256961708202,0.5606040388517969,0.4432367847989054,,,-0.7400969644967244,-0.1259288339765572,-0.523497527447054,0.35,-0.6744907594765956,0.09955545319320638,52.983,41.69,0,相对安全
2011-10-14,2653.78,11.47,-0.00331255164125277,24.342974982671684,1.34,0.12,3067.6,-0.003802799977917104,25.267485244905536,94086955008.0,1.33,2431.38,-0.0030383919894700906,1.16,,,-0.14442616501018066,0.09635582278237087,0.6649438290162127,-0.260160721512401,,,-0.7411342547126111,-0.12799854211876327,-0.5375343080575193,0.35,-0.505868069607447,-0.2565853773377811,42.363,41.81,0,相对安全
2011-10-17,2666.95,11.53,0.00496273240434375,24.36352264830592,1.27,0.11,3080.96,0.004355196244621329,25.29241978492288,96462462976.0,1.21,2440.4,0.00370982734085179,1.16,,,-0.007999955626373097,-0.05188390457512245,1.48978096737993,-0.4432367847989054,,,-0.6816968573342518,-0.12286588603117354,-0.4179764732730568,0.4,0.0,-0.09525656830734176,47.145,42.78,0,相对安全
2011-10-18,2592.21,11.29,-0.028024522394495488,24.398383616119247,2.34,0.12,2992.03,-0.028864379933527196,25.35012273087281,102192357376.0,2.4,2383.49,-0.02331994754958211,1.93,,,0.144516508112966,0.28103781644858145,0.2736789150596013,1.686226898691488,,,-0.8019816210883282,-0.14662416461866468,-0.8003785033299718,0.4,0.0,0.010294938111340635,50.309,44.15,0,相对安全
2011-10-19,2583.08,11.26,-0.0035220911885996964,24.192588022215816,1.42,0.1,2979.85,-0.004070814797980105,25.130821953852195,82068652032.0,1.33,2377.51,-0.002508925986683175,1.14,,,-0.5296797886653741,-0.11241512657943227,0.5311064106779918,-0.24160863026027316,,,-0.7728687401347768,-0.1486959772582641,-0.7850855082322791,0.35,-0.337245379738298,-0.3742575566915788,38.957,43.21,0,相对安全
2011-10-20,2520.53,11.05,-0.02421527788531508,24.39727527895186,2.69,0.12,2901.72,-0.026219440575868003,25.253444965109228,92775178240.0,2.88,2331.37,-0.01940685843592682,2.22,,,0.050296196913964454,0.33724537973829743,0.1647786639266786,2.485980227785165,,,-0.8455674178053773,-0.16835820967421322,-1.105722519439984,0.35,-0.337245379738298,0.00012742679272170765,50.004,44.44,0,相对安全
2011-10-21,2507.88,11.01,-0.005018785731572328,24.09368461458957,1.33,0.09,2871.39,-0.010452421322525884,24.975584121632366,70268125184.0,1.54,2317.27,-0.006047946057468279,1.14,,,-0.8067106597459704,-0.28103781644858145,0.008229446880131627,-0.115626987338845,,,-0.8261311031636027,-0.171601729862914,-1.0864147465661709,0.3,-0.6744907594765956,-0.5741471585966912,33.426,42.44,0,相对安全
2011-10-24,2576.67,11.26,0.027429542083353242,24.508743983943216,3.16,0.14,2938.16,0.02325354619191411,25.2996334093957,97160822784.0,3.21,2370.33,0.02289763385362953,2.76,,,0.3132123277973812,0.7869058860560277,1.057643810455979,3.0,,,-0.6717819612457656,-0.14805419604890857,-0.6402271595723867,0.35,-0.337245379738298,0.3660888371730027,60.809,45.78,0,相对安全
2011-10-25,2625.43,11.42,0.018923649516624064,24.775632567255364,2.87,0.18,3003.89,0.022371143845127506,25.616546813720944,133390508032.0,3.01,2409.67,0.016596845165019358,2.39,,,1.2049695986474795,1.6862268986914872,1.7780189428263988,2.717234202462855,,,-0.5796828213975553,-0.131251107370018,-0.32681968585114907,0.35,-0.337245379738298,0.7395080068915771,70.836,50.34,0,相对安全
2011-10-26,2651.65,11.47,0.009986935473427216,24.965086906430333,2.61,0.22,3033.2,0.009757347972129349,25.7895980691333,158591582208.0,2.64,2427.48,0.007391053546751181,2.25,,,1.5493134048401154,2.386659610455644,0.9478989053483813,2.052379025264497,,,-0.5498860408584274,-0.12200367591944283,-0.14554526538821452,0.35,-0.337245379738298,0.7456095850457896,70.987,54.09,0,相对安全
2011-10-27,2657.48,11.4,0.002198631041049781,24.581955980282117,0.96,0.15,3038.43,0.0017242516154556409,25.53008187461088,122341466112.0,1.13,2435.61,0.0033491522072273128,0.96,,,0.6086136090966814,0.8672024050413369,0.7083248047136478,-0.9346514809889964,,,-0.5702020275896504,-0.11948384367428788,-0.09755509480689491,0.4,0.0,0.04476284604835043,51.343,53.59,0,相对安全
2011-10-28,2709.02,11.39,0.01939431340969633,25.01246996649338,1.5,0.22,3100.59,0.02045793386716177,25.832439226577577,165533466624.0,1.31,2473.41,0.01551972606451768,1.13,,,1.4376688197180554,2.216183923994528,1.3998923725579546,-0.24088955695592684,,,-0.5255068567809607,-0.10187851546156601,0.19936358909477755,0.45,0.3854232911294828,0.6188343425770702,67.756,56.17,0,相对安全
2011-10-31,2695.31,11.22,-0.005060870720777322,24.68450746875999,1.05,0.15,3100.44,-4.837788936951082e-05,25.664145425135796,139893243904.0,0.98,2468.25,-0.002086188703045555,0.93,,,0.6724339142004844,0.8672024050413366,1.1396414724682487,-0.9250158987107591,,,-0.5661388302434067,-0.10578203016054355,0.13352974419243063,0.45,0.3854232911294828,0.17951133501704306,55.365,56.02,0,相对安全
2011-11-01,2697.53,11.23,0.0008236529378811142,24.74982403978517,2.12,0.17,3102.53,0.0006740978699797395,25.678384764227637,141899481088.0,1.91,2470.02,0.0007171072622302876,1.86,,,0.7490427476582778,1.2044477847796349,1.9813625673618414,0.8841297793139155,,,-0.5295700541272058,-0.10431426847196379,0.15828394721487013,0.45,0.3854232911294828,0.5637556049780104,66.296,57.89,0,相对安全
2011-11-02,2742.39,11.38,0.016630028210992798,24.902678554653388,3.31,0.2,3155.78,0.017163411796179195,25.86142141019652,170401185792.0,3.5,2504.11,0.013801507680099911,2.89,,,1.1793317341030838,1.618777822743829,2.5461838401203463,3.0,,,-0.35349816912327525,-0.08876352511507524,0.4205514945976841,0.5,0.6744907594765953,1.1096313767066726,79.11,61.75,0,警惕
2011-11-03,2744.3,11.39,0.0006964727846878738,25.228643863874122,1.38,0.26,3164.57,0.0027853652662732653,26.17629739556314,233464856576.0,1.34,2508.09,0.0015893870476935135,1.12,,,2.0002731081861893,2.4871846755699463,3.0,-0.36458959971707877,,,-0.261399029275066,-0.08749920967083913,0.4418745209680687,0.55,1.0117361392148934,1.0794759096012847,78.505,64.79,0,警惕
2011-11-04,2763.75,11.49,0.00708741755638953,24.874319421381426,1.2,0.19,3187.57,0.007267970055963469,25.84679991215053,167927791616.0,1.12,2528.29,0.008053937458384564,0.95,,,1.1099598480461879,1.2646701740186168,3.0,-0.6851969620079696,,,-0.10970632834860265,-0.08041601031411394,0.5613346188089178,0.6,1.3489815189531906,0.8204698878397576,72.801,66.25,0,警惕
2011-11-07,2736.25,11.39,-0.00995024875621886,24.58949482260945,1.31,0.14,3164.37,-0.0072782715359976935,25.58507374354986,129257676800.0,1.25,2509.8,-0.007313243338382791,1.13,,,0.4256367851010769,0.4215567246728726,2.5338746770512466,-0.4283927796675674,,,-0.052821565501177774,-0.08900239361395745,0.4165229119176734,0.6,1.3489815189531906,0.5675688334670146,66.398,66.28,0,警惕
2011-11-08,2727.71,11.39,-0.0031210598446779203,24.59164856154697,1.18,0.15,3142.49,-0.0069144885079810425,25.55797654755639,125802184704.0,1.37,2503.84,-0.002374691210455082,0.99,,,0.41017657076834196,0.6295247088448223,1.7515522354744544,-0.375787708851246,,,-0.023024784962051233,-0.09124477670471487,0.3853584728431529,0.6,1.3489815189531906,0.5133742997661065,64.932,66.03,0,警惕
2011-11-09,2751.65,11.47,0.008776592819617957,24.604504429707095,1.68,0.14,3180.28,0.012025495705634937,25.62024676644979,133884960768.0,1.91,2524.92,0.008419068311074085,1.54,,,0.542731210623225,0.481779113911854,1.7637893483599647,0.6495096202367214,,,0.028442381423712443,-0.08267200029176869,0.5146433127724596,0.6,1.3489815189531906,0.660523113981013,68.84,66.54,0,警惕
2011-11-10,2699.59,11.25,-0.018919557356495198,24.670539154812037,1.14,0.16,3127.82,-0.01649540292049756,25.71502576446616,147195248640.0,1.04,2479.54,-0.01797284666444887,1.16,,,0.7674468432561331,0.8672024050413366,1.1727390645107398,-0.7323042531460179,,,-0.07720074957864648,-0.09936435659185028,0.22569048881186946,0.55,1.0117361392148934,0.41962017654188577,62.329,65.78,0,警惕
2011-11-11,2695.0,11.26,-0.0017002581873544198,24.379731061909887,1.07,0.11,3124.66,-0.0010102883158239484,25.472155129094844,115455975424.0,1.1,2481.08,0.000621082942803941,0.96,,,0.03219008096350769,-0.04817791139118513,0.5442303653799581,-0.7178508797286621,,,-0.062302359309083205,-0.10030006745412612,0.21455193942798279,0.55,1.011736139214893,0.10683271266369511,53.201,63.49,0,警惕
2011-11-14,2750.2,11.47,0.020482374768088896,24.661609183583437,1.37,0.14,3193.56,0.022050399083420213,25.71522064567966,147223937024.0,1.43,2528.71,0.01919728505328333,1.34,,,0.8229163776416805,0.6263128480854102,1.1492770576991493,-0.11491324050342018,,,0.05417596461659476,-0.0815284286020771,0.5704753943924074,0.55,1.0117361392148927,0.5337016249641272,65.485,63.85,0,警惕
2011-11-15,2744.68,11.45,-0.0020071267544178317,24.57300354608752,0.77,0.13,3199.47,0.001850599331153946,25.671842461745236,140974161920.0,0.63,2529.76,0.0004152314816645575,0.61,,,0.6509238309312604,0.5299570253030389,1.1079097080218725,-1.4453373417355615,,,0.04604956992410439,-0.08301519243449118,0.542524217408262,0.55,1.0117361392148927,0.32765093330006456,59.705,63.1,0,警惕
2011-11-16,2670.12,11.17,-0.027165279741172,24.781019009827812,3.17,0.17,3115.88,-0.02612620215223138,25.777453643883256,156677226496.0,3.04,2466.96,-0.024824489279615558,2.87,,,1.1436399028531716,1.2140833670578715,-0.13316174546074483,3.0,,,-0.09232049210404898,-0.1073665725944637,0.08471799303003077,0.55,1.0117361392148927,0.7912712341135159,72.102,64.74,0,警惕
2011-11-17,2662.02,11.15,-0.003033571524875267,24.35458598320254,1.02,0.11,3109.42,-0.002073250574476604,25.451742431090445,113123098624.0,1.2,2463.05,-0.0015849466549923141,0.95,,,-0.015745997102567355,0.08993210126354587,-0.252092659655055,-0.6348148324485605,,,-0.09675647069414792,-0.10965373098356146,0.04171938926345778,0.55,1.0117361392148927,0.007737379433842628,50.232,62.1,0,警惕
2011-11-18,2606.5,10.96,-0.020856342176242104,24.528804965071128,1.69,0.13,3033.94,-0.02427462356323684,25.502909339510257,119061897216.0,1.97,2416.56,-0.01887497208745259,1.52,,,0.3427086333023816,0.404694455685957,-1.0230525979022613,0.7094989303836845,,,-0.19675596131636228,-0.12767318678387896,-0.2782659312848887,0.55,1.0117361392148927,0.11301864458989716,53.385,60.51,0,警惕
2011-11-21,2609.69,10.95,0.0012238634183772135,24.162895375869255,0.98,0.09,3037.41,0.001143727298496211,25.149165288489836,83587956736.0,1.06,2415.13,-0.0005917502565629951,0.96,,,-0.7247176513570461,-0.3147623544224114,-0.7283301026018095,-0.7708465822589663,,,-0.17805986258621984,-0.126101738629547,-0.23610265317431742,0.55,1.0117361392148927,-0.27988387426081907,41.682,57.09,0,相对安全
2011-11-22,2609.48,10.94,-8.046932777461269e-05,24.185455932451212,1.16,0.09,3035.62,-0.0005893178727929271,25.16164103443121,84637310976.0,1.28,2412.62,-0.0010392815293587265,1.12,,,-0.6620340454499721,-0.3372453797382978,-0.6008616142237703,-0.415430294764131,,,-0.15709293329689905,-0.12569019322445096,-0.2219050785863178,0.5,0.6744907594765949,-0.25023427955020705,42.549,54.45,0,相对安全
2011-11-23,2584.01,10.87,-0.009760565323359338,24.15591548730473,1.49,0.09,3013.38,-0.0073263451947213065,25.14903238549021,83576848384.0,1.31,2395.06,-0.00727839444255618,1.16,,,-0.6874802233994874,-0.33724537973829793,-1.0213258390492248,-0.07001634181417958,,,-0.1860159097796477,-0.13365150730308162,-0.40978146750501704,0.45,0.33724537973829743,-0.3313902461307825,40.187,51.85,0,相对安全
2011-11-24,2588.92,10.89,0.0019001474452498002,24.18570653357531,1.8,0.09,3014.87,0.00049446136896103,25.196412287018518,87632019456.0,1.87,2397.55,0.0010396399255134803,1.63,,,-0.45549088700117657,-0.33724537973829805,-0.5072727887851286,0.7036215896201028,,,-0.15332686117063526,-0.13136818184525223,-0.3170203857660475,0.45,0.33724537973829743,-0.1271765012892223,46.192,50.82,0,相对安全
2011-11-25,2569.97,10.81,-0.007319654527756847,24.037792091763656,1.34,0.07,2993.84,-0.006975425142709213,25.105528680533272,80018898944.0,1.42,2380.22,-0.007228212133219447,1.31,,,-0.6712934850376214,-0.6744907594765955,-0.6590512939185718,-0.10735839078174196,,,-0.17878068323476046,-0.1370505332317662,-0.4022277042705864,0.4,0.0,-0.3774622424803755,38.866,48.65,0,相对安全
2011-11-28,2573.32,10.83,0.0013035171616790908,24.09673359499529,1.05,0.08,2997.05,0.0010722015872592916,25.109632786026044,80347979776.0,1.07,2383.03,0.0011805631412225015,1.04,,,-0.5138672456483979,-0.43360120252066864,-1.1020063614007576,-0.6789873645397724,,,-0.1577316920824995,-0.13519506748109522,-0.33926961256237287,0.45,0.33724537973829743,-0.3862137533106985,38.617,46.83,0,相对安全
2011-11-29,2608.57,10.95,0.013698257503924838,24.27753977797493,1.12,0.09,3041.41,0.01480122120084748,25.310168713698744,98189852672.0,1.18,2412.39,0.012320449176048909,1.05,,,0.05086376597028906,-0.19271164556474174,-0.6988500953115893,-0.5171095822653898,,,-0.07324786528252727,-0.12265776340943024,-0.024419500750509263,0.45,0.33724537973829743,-0.14434580925262488,45.68,46.62,0,相对安全
2011-11-30,2521.52,10.64,-0.03337077402561561,24.471691811086778,3.63,0.13,2929.29,-0.03686448061918646,25.49063903540825,117609897984.0,4.22,2333.41,-0.03273931661132734,3.64,,,0.613160199710523,0.5781349366942247,-0.8331687015863158,3.0,,,-0.24165428570816697,-0.1511939196814992,-0.6690588741064936,0.4,0.0,0.2945391498113871,58.745,48.82,0,相对安全
2011-12-01,2583.61,10.89,0.024624036295567864,24.915142494870278,2.1,0.19,2995.85,0.02272222961878123,25.74464999310372,151621025792.0,2.0,2386.86,0.022906390218607298,2.0,,,1.5664714972291462,1.6862268986914886,-0.19178478884511665,1.081856465695133,,,-0.0652732993041869,-0.12953022576332596,-0.15689385718388363,0.4,0.0,0.5492357901127709,65.905,51.93,0,相对安全
2011-12-02,2557.31,10.81,-0.010179554963791082,24.224864035378296,1.24,0.1,2951.96,-0.014650266201578832,25.251524197314872,92597149696.0,1.58,2360.66,-0.010976764452041654,1.4,,,-0.12500564812540652,-0.049962278479747824,0.05166207625306003,-0.04897292643064363,,,-0.10327891487863052,-0.13757232431747013,-0.3081660779558594,0.35,-0.1686226898691489,-0.10580792423721128,46.83,51.0,0,相对安全
2011-12-05,2521.39,10.75,-0.014046009283192107,24.212166582231323,1.72,0.1,2887.6,-0.021802463448014286,25.12124533888708,81286463488.0,2.3,2333.23,-0.011619631797886942,1.5,,,-0.32148094622146034,-0.05395926075812762,-0.3428496442943988,1.0195272866015859,,,-0.12219618050112378,-0.14868437890076736,-0.5333416520213246,0.35,0.0,-0.06710077993422,47.988,50.45,0,相对安全
2011-12-06,2516.34,10.71,-0.002002863499894758,23.993250720487804,1.04,0.08,2884.76,-0.0009835157223990754,24.948928049420434,68419796992.0,1.24,2325.91,-0.003137281793908042,0.93,,,-0.8625323268146842,-0.5058680696074463,-0.3111330112568129,-0.5297980222951473,,,-0.12605773902839354,-0.149382336758618,-0.5461062547034571,0.35,0.0,-0.39407685433410206,38.393,48.26,0,相对安全
2011-12-07,2528.23,10.73,0.00472511663765629,23.87744229723576,0.98,0.07,2896.42,0.004041930697874285,24.870913171032306,63284936704.0,1.06,2332.73,0.0029321856821631354,0.95,,,-1.1377033592149883,-0.7306983227663112,-0.021339954462109862,-0.7410523475828381,,,-0.09049068574344447,-0.14432132941956877,-0.4260949404215369,0.35,0.0,-0.43587890781529387,37.214,46.25,0,相对安全
2011-12-08,2525.0,10.72,-0.0012775736384743608,24.04987197569321,2.15,0.08,2894.19,-0.0007699159652260201,25.0845876170362,78360641536.0,2.35,2329.82,-0.0012474654160574694,1.89,,,-0.5728085590869918,-0.5278623335034225,-0.03936686983852623,1.4421677423019306,,,-0.07684071943404125,-0.14437068938612696,-0.4411680989943672,0.35,0.0,-0.0668102683690663,47.997,46.57,0,相对安全
2011-12-09,2503.46,10.66,-0.008530693069306872,23.96105141822804,1.12,0.07,2868.24,-0.008966239258652808,24.895083530414116,64833191936.0,1.25,2315.27,-0.006245117648573828,0.94,,,-0.9694781396817034,-0.762467815060499,-0.07891715571157522,-0.44818135991536906,,,-0.09327144945386963,-0.15065033708880704,-0.6194698197703948,0.35,0.0,-0.4115345503215096,37.899,44.99,0,相对安全
2011-12-12,2477.69,10.56,-0.010293753445231757,23.777287964914436,1.04,0.07,2836.17,-0.011181072713580376,24.778437462000607,57695064064.0,1.26,2291.54,-0.010249344568883934,1.1,,,-1.4034777783533954,-0.762467815060499,-0.37674732585930626,-0.5030855169693421,,,-0.11790583970285021,-0.1582792926663874,-0.8031027416144775,0.3,-0.33724537973829743,-0.5839323100417048,33.165,42.84,0,相对安全
2011-12-13,2421.93,10.4,-0.022504833130859936,24.22789650381023,2.18,0.11,2757.9,-0.027597076338865434,25.114547634972297,80743849984.0,2.5,2248.59,-0.018742854150483823,1.74,,,-0.2697867718284414,0.06423721518824685,-1.3252843795830276,1.6019155537569132,,,-0.20428440756993388,-0.17618426127333187,-1.250944316242775,0.3,-0.33724537973829743,-0.2325957979702703,43.067,42.88,0,相对安全
2011-12-14,2397.48,10.33,-0.010095254610992033,23.891000204909695,1.7,0.08,2720.68,-0.01349577577142036,24.851182598709844,62048526336.0,2.02,2228.52,-0.008925593371846396,1.42,,,-1.170500002136137,-0.7066093670707189,-0.7407537821202401,0.7499272259970036,,,-0.23516029181751497,-0.18342144025530194,-1.4073997681643433,0.3,-0.3372453797382975,-0.5355504704905267,34.465,41.35,0,相对安全
2011-12-15,2340.79,10.13,-0.023645661277674868,24.2466927094336,1.84,0.11,2654.35,-0.024379934428157668,25.077823382275906,77832380416.0,1.86,2180.9,-0.021368441835837193,1.68,,,-0.2942041977821353,0.13489815189531906,-1.8366476218395769,0.723302590754507,,,-0.36110046207762186,-0.20157401922765883,-1.8636104823838724,0.3,-0.33724537973829766,-0.4982981617318828,35.481,40.29,0,相对安全
2011-12-16,2390.13,10.31,0.021078353889071755,24.239340073513283,2.49,0.11,2718.43,0.0241415035696122,25.089604332178723,78754742272.0,2.75,2224.84,0.020147645467467612,2.51,,,-0.28657778200513506,0.2839961092533031,-0.9984813999085267,2.0431176403562876,,,-0.21491597457006748,-0.18362024133913013,-1.3815477457670942,0.35,0.0,-0.09058477004697153,47.285,41.56,0,相对安全
2011-12-19,2384.41,10.27,-0.00239317526661742,24.241101034543696,2.77,0.12,2717.11,-0.00048557439404350866,25.129079995729434,81925816320.0,2.66,2218.24,-0.002966505456572288,2.54,,,-0.21435280191078687,0.5995473417569731,-0.6459692990162907,2.1532638756792246,,,-0.23204055282285335,-0.18438282318250399,-1.400079351069205,0.3,-0.5395926075812756,-0.048819448567708264,48.536,42.83,0,相对安全
2011-12-20,2377.07,10.25,-0.0030783296496825763,24.12338459346823,1.62,0.1,2708.55,-0.0031504061300425823,25.079614636590453,77971922944.0,1.6,2215.93,-0.001041366128101573,1.5,,,-0.4869611678954664,0.0,-0.657296740826538,0.14468571496658858,,,-0.23460548155707753,-0.18567097177218583,-1.4160284941554193,0.3,-0.6744907594765945,-0.4330638473500531,37.293,41.82,0,相对安全
2011-12-21,2339.11,10.16,-0.015969239441833816,24.15459919021052,2.82,0.1,2656.21,-0.019323992542135127,25.041538388557377,75058855936.0,3.1,2191.15,-0.011182663712301255,2.2,,,-0.46302997560456705,0.0,-1.1505742776768961,2.4426353056124017,,,-0.2944371426817342,-0.19743219199936535,-1.5933162981808768,0.3,-0.6744907594765945,-0.25216562171660506,42.492,41.94,0,相对安全
2011-12-22,2341.33,10.17,0.00094907892318008,24.184160519364326,2.73,0.11,2641.15,-0.005669732438323805,25.126323796319838,81700323328.0,3.22,2186.3,-0.0022134495584510416,2.38,,,-0.21387626766591755,0.2997736708784866,-1.1478075174091031,2.4681680788418,,,-0.27993570736446954,-0.19545535172888806,-1.5124016999639927,0.3,-0.6744907594765945,-0.15518018337895506,45.358,42.56,0,相对安全
2011-12-23,2359.16,10.25,0.0076153297484762295,24.121468636687105,2.17,0.1,2662.01,0.007898074702307856,25.025444091744095,73860505600.0,2.28,2204.78,0.008452636875085684,1.9,,,-0.41802538012573826,0.0,-0.7527518934603813,1.1915294173719029,,,-0.19503347261973908,-0.18805689638400247,-1.2869499986883695,0.35,0.0,-0.20714954649099987,43.817,42.79,0,相对安全
2011-12-26,2335.7,10.17,-0.009944217433323743,23.94346291333727,1.48,0.09,2639.32,-0.008523634396565005,24.84516521679619,61676277760.0,1.48,2190.11,-0.006653725088217488,1.24,,,-0.9424596654112949,-0.299773670878487,-0.7150760936330117,0.030559451885671093,,,-0.25896678374319587,-0.19474697982713107,-1.4527332420086825,0.3,-0.6744907594765949,-0.5744077507154396,33.419,41.09,0,相对安全
2011-12-27,2305.03,10.08,-0.013130967161878448,24.010809941635387,1.88,0.09,2589.55,-0.018857129866783895,24.88131106541931,63946399744.0,2.0,2166.21,-0.010912693882955682,1.56,,,-0.7434493780487333,-0.299773670878487,-0.4940909126643923,0.6787596883340419,,,-0.3331110230690021,-0.20390392146816438,-1.6796463286764642,0.25,-1.3489815189531897,-0.5663776387361217,33.634,39.73,0,相对安全
2011-12-28,2307.93,10.11,0.0012581181155992827,24.085003982680323,1.85,0.1,2584.89,-0.0017995404606979681,24.9321586072368,67282001920.0,2.1,2170.01,0.0017542158885797132,1.69,,,-0.5403542579397362,0.0,-0.23712405103880763,0.7385246923382974,,,-0.28349874303744954,-0.20148075146953803,-1.619599098338648,0.3,-0.6744907594765953,-0.3570740617665086,39.449,39.68,0,相对安全
2011-12-29,2311.36,10.14,0.0014861802567669447,24.01421013554174,1.28,0.09,2587.59,0.0010445318756311384,24.826398177836513,60529590272.0,1.32,2173.56,0.0016359371615797258,1.15,,,-0.7983706486500842,-0.299773670878487,0.3294440360173376,-0.41408609917233996,,,-0.2357679411503774,-0.19895133380515406,-1.5569190035867706,0.3,-0.6744907594765953,-0.4894433068152749,35.725,38.96,0,相对安全
2011-12-30,2345.74,10.26,0.014874359684341476,24.20027082581398,1.31,0.11,2629.35,0.016138569093248734,24.985027420724936,70934831104.0,1.4,2199.42,0.011897532159222735,1.08,,,-0.23647231966737972,0.2997736708784866,0.15074701885245445,-0.32016966430851035,,,-0.09745493863159993,-0.18576407901740766,-1.2301329645502317,0.35,0.0,-0.17827515273595337,44.672,40.0,0,相对安全
2012-01-04,2298.75,10.24,-0.02003205811385733,24.20673578500589,2.89,0.11,2571.95,-0.021830490425390314,25.00881410640676,72642363392.0,3.09,2169.39,-0.013653599585345289,2.22,,,-0.16929628280977752,0.4496605063177301,-0.31578592303203024,2.444236106441832,,,-0.08528044085336305,-0.2007374320676798,-1.6011793129487448,0.35,0.0,0.08319591389873779,52.494,42.27,0,相对安全
2012-01-05,2276.39,10.19,-0.009727025557368152,24.3512075347146,1.94,0.13,2513.7,-0.022648185229106277,25.120631908204192,81236615168.0,2.36,2148.45,-0.009652482956038377,1.74,,,0.2622618980280552,1.1990946835139473,-0.623097658509963,1.0233652902403514,,,-0.11370725447115135,-0.20723350022225706,-1.7621547711250918,0.35,0.0,0.02792871512829382,50.838,43.83,0,相对安全
2012-01-06,2290.6,10.26,0.006242339845105693,24.15980984505391,1.64,0.11,2527.25,0.005390460277678422,24.957975332823825,69041618944.0,2.06,2163.4,0.006958504968698431,1.48,,,-0.28895255824199556,0.6348148324485603,-0.07073491756236855,0.5208093206085105,,,-0.028925529646170588,-0.20095241058697233,-1.5770518353964154,0.35,0.0,-0.08852948810404807,47.347,44.47,0,相对安全
2012-01-09,2368.57,10.54,0.03403911638871926,24.664422835076916,4.24,0.17,2619.64,0.03655752299930759,25.374382620387973,104701849600.0,4.57,2225.89,0.028885088286955574,3.59,,,1.293999902650762,2.539259329794241,0.8000836763199173,3.0,,,0.27610732844071195,-0.17255778968053703,-0.774504585201027,0.4,0.674490759476596,1.063983358592137,78.19,50.6,0,相对安全
2012-01-10,2447.35,10.8,0.03326057494606438,25.044070539236913,3.74,0.25,2713.53,0.03584080255302258,25.76558963683217,154829389824.0,3.93,2285.74,0.026888121156031897,3.16,,,2.531464296825859,3.0,1.4028452659409796,3.0,,,0.5495850632772281,-0.1438876240173148,0.005720610621486894,0.45,1.0117361392148934,1.580447354513428,86.95,57.21,0,相对安全
